Date,Close
2022-07-11,84.26798451701515
2022-07-12,163.31359579578069
2022-07-13,72.21503717708971
2022-07-14,53.510570672471175
2022-07-15,124.5800469617171
2022-07-16,106.7919743040405
2022-07-17,141.0198057547422
2022-07-18,144.13042199044418
2022-07-19,105.88446822228934
2022-07-20,55.30780193237185
2022-07-21,198.27077848987878
2022-07-22,86.0620421154221
2022-07-23,137.73589533346217
2022-07-24,73.19213685149802
2022-07-25,62.600131613279316
2022-07-26,56.87181301216479
2022-07-27,160.3912691945585
2022-07-28,119.64354361819883
2022-07-29,118.04726531591253
2022-07-30,127.31501684255032
2022-07-31,84.67260257554958
2022-08-01,127.00602445346996
2022-08-02,79.29782173972447
2022-08-03,149.65108154586537
2022-08-04,119.47585094746829
2022-08-05,143.4880642868746
2022-08-06,127.54102556542072
2022-08-07,194.84962395953667
2022-08-08,90.42111522768727
2022-08-09,184.42434805291322
2022-08-10,167.1908615915671
2022-08-11,194.7880851449016
2022-08-12,93.90473925411222
2022-08-13,163.4301726110921
2022-08-14,57.88303928825615
2022-08-15,133.93220660152025
2022-08-16,163.32742165500167
2022-08-17,113.39806643582162
2022-08-18,184.19189778423825
2022-08-19,87.33840434265707
2022-08-20,138.98693563859064
2022-08-21,122.509823524931
2022-08-22,146.3324424053764
2022-08-23,178.06927291395132
2022-08-24,154.31138090944486
2022-08-25,173.09548693547686
2022-08-26,181.4259152295214
2022-08-27,190.25987748033268
2022-08-28,113.07975767508796
2022-08-29,127.40428586488899
2022-08-30,115.23398252947008
2022-08-31,152.56995273638364
2022-09-01,174.9261011987511
2022-09-02,61.2946018348772
2022-09-03,179.38663612357396
2022-09-04,155.36280641788616
2022-09-05,141.8925623149213
2022-09-06,133.4482741783665
2022-09-07,186.23301524471913
2022-09-08,110.59731627755362
2022-09-09,54.73113105380208
2022-09-10,128.76488936898164
2022-09-11,169.6613731389333
2022-09-12,170.40286313440774
2022-09-13,105.54030638651616
2022-09-14,110.11431048593033
2022-09-15,51.65221352129431
2022-09-16,143.20918960626852
2022-09-17,151.08464435058943
2022-09-18,161.67858493879243
2022-09-19,158.80455978315428
2022-09-20,89.39922332110982
2022-09-21,124.58480126802775
2022-09-22,143.53771994483606
2022-09-23,56.7794988183397
2022-09-24,108.04515266590231
2022-09-25,152.23248308567844
2022-09-26,66.96382638999054
2022-09-27,127.29301042977319
2022-09-28,74.93236406737991
2022-09-29,66.93736111664377
2022-09-30,168.08518797969128
2022-10-01,72.41571576308519
2022-10-02,112.87833012372296
2022-10-03,53.14414399560179
2022-10-04,176.75067697819406
2022-10-05,60.99479870625477
2022-10-06,116.8750506046301
2022-10-07,174.99867581441856
2022-10-08,191.3481943890297
2022-10-09,106.85371184406756
2022-10-10,74.46408660849818
2022-10-11,106.88646655719526
2022-10-12,109.42900469840797
2022-10-13,172.2386292078113
2022-10-14,156.6380550889637
2022-10-15,164.4400130168705
2022-10-16,185.47606039448686
2022-10-17,172.673154419331
2022-10-18,165.45519163535255
2022-10-19,92.74148943443933
2022-10-20,157.83489920446385
2022-10-21,114.0115006858681
2022-10-22,138.65138507269904
2022-10-23,59.21597079845516
2022-10-24,184.49635691119832
2022-10-25,127.9429973563951
2022-10-26,66.04731268808698
2022-10-27,121.92745686995983
2022-10-28,88.39447622336587
2022-10-29,59.95449155474299
2022-10-30,147.7726183151925
2022-10-31,132.2050256719744
2022-11-01,66.64083793476328
2022-11-02,121.19479549371067
2022-11-03,158.30331209504118
2022-11-04,147.49819644521733
2022-11-05,55.07387377509656
2022-11-06,130.20622581037037
2022-11-07,193.33387213524105
2022-11-08,144.23752151159908
2022-11-09,151.87370840294417
2022-11-10,174.21716556043953
2022-11-11,75.7324199170211
2022-11-12,81.60162131061244
2022-11-13,144.1570309172541
2022-11-14,176.22102547566539
2022-11-15,80.60633398994332
2022-11-16,166.32473369555083
2022-11-17,68.01529510420981
2022-11-18,132.82398153211864
2022-11-19,162.05746459317538
2022-11-20,188.766879713698
2022-11-21,150.06582002299047
2022-11-22,132.15733521046056
2022-11-23,74.21367237152995
2022-11-24,132.9982598664642
2022-11-25,121.674607150069
2022-11-26,88.23050661720097
2022-11-27,170.32971760063074
2022-11-28,128.47808619543173
2022-11-29,143.0267073581984
2022-11-30,198.98474304669236
2022-12-01,67.5474375897423
2022-12-02,71.9198880974238
2022-12-03,128.07780832820276
2022-12-04,128.0058039665119
2022-12-05,112.69235674219482
2022-12-06,101.35446679494399
2022-12-07,95.11707779830732
2022-12-08,181.9318452673732
2022-12-09,114.25247398428405
2022-12-10,173.42843134260505
2022-12-11,106.46448174353506
2022-12-12,110.5524369460876
2022-12-13,97.03010196262628
2022-12-14,152.3962812496453
2022-12-15,176.55980209624067
2022-12-16,179.5215356699384
2022-12-17,103.34903007188473
2022-12-18,120.86805458943309
2022-12-19,192.27785186746078
2022-12-20,192.79352317268516
2022-12-21,165.59696625841326
2022-12-22,196.8544917096107
2022-12-23,124.26865095138702
2022-12-24,181.17862302165895
2022-12-25,155.70477052377373
2022-12-26,87.36218580008344
2022-12-27,132.5226297935626
2022-12-28,187.59432224743009
2022-12-29,161.2684158458473
2022-12-30,86.04985577665924
2022-12-31,161.19731728076428
